model, nodes, edges, abstract_nodes, abstract_edges, flip_edges, bisimulation_time, rectify_time_concrete_naive, rectify_time_concrete, rectify_time_abstract, number_of_rules, immutable_rules, core_concrete, abstract_concrete, abstract_core_final
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.06546049899952777, 0.19842594399960944, 0.168811330000608, 0.03517969200038351, 32, 2, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.06994354999915231, 0.21566474599967478, 0.16382994900050107, 0.04313196199836966, 32, 1, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.06994354999915231, 0.20008649400006107, 0.16771203099960985, 0.0365439540000807, 32, 2, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.22662687099909817, 1.437608813001134, 0.672639030000937, 0.02160039299997152, 25, 1, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.22662687099909817, 1.2199129900000116, 0.45779407500049274, 0.013255198999104323, 25, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.13195535200065933, 0.44052070300131163, 0.29798671300159185, 0.01757973799976753, 22, 1, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.13195535200065933, 0.39723568099907425, 0.30669198199939274, 0.01743408900074428, 22, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.13195535200065933, 0.7738012760000856, 0.6264756189993932, 0.02300135600125941, 22, 3, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.13195535200065933, 0.8930288110004767, 0.766295381999953, 0.028893059999973048, 22, 4, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.13195535200065933, 0.447647106999284, 0.3662102349990164, 1.0976355010006955, 22, 5, 1, 4, 4
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.009931108999808202, 0.009468271999139688, 0.008714573001270765, 0.01678828500007512, 16, 1, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.009931108999808202, 0.012218834999657702, 0.01208679800038226, 0.017302709000432515, 16, 2, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.009931108999808202, 0.02055875299993204, 0.019905981000192696, 0.01781626499905542, 16, 3, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.009931108999808202, 0.018508049999582, 0.017885128001580597, 0.016127472999869497, 16, 4, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.009931108999808202, 0.02304828699925565, 0.02202147900061391, 0.024846193999110255, 16, 5, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015584980001221993, 0.015480760999707854, 0.014215633000276284, 0.022235421000004862, 18, 1, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015584980001221993, 0.023447589001079905, 0.022746194001229014, 0.020216525999785517, 18, 2, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015584980001221993, 0.03091956400021445, 0.028413381000063964, 0.021052568999948562, 18, 3, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015584980001221993, 0.0285043730000325, 0.02770961799978977, 0.022018934001607704, 18, 4, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015584980001221993, 0.026800683999681496, 0.02623943299840903, 0.019097910000709817, 18, 5, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.047173270999338, 256.78732626999954, 12.16400994399919, 0.007924699999421136, 15, 1, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.047173270999338, 84.36235907700029, 20.911144229001366, 0.008326327999384375, 15, 2, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.047173270999338, 273.10682752899993, 40.98293767400173, 0.006843836999905761, 15, 3, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.047173270999338, 260.60805894700025, 52.41181595799935, 0.009216804000971024, 15, 4, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.047173270999338, 298.1213959980014, 49.296927893999964, 0.012151175000326475, 15, 5, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02548519599986321, 0.046307326998430653, 0.03797652100001869, 0.006541351000123541, 15, 1, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02548519599986321, 0.057404868999583414, 0.05282090200125822, 0.0063897809995978605, 15, 2, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02548519599986321, 0.08467864500016731, 0.08260250600142172, 0.00555374500072503, 15, 3, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02548519599986321, 0.10758142200029397, 0.10328452700014168, 0.007978081001056125, 15, 4, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02548519599986321, 0.10158384999886039, 0.09565367899995181, 0.009884696000881377, 15, 5, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022439620006480254, 0.0024747989991737995, 0.002575126998635824, 0.002561138000601204, 13, 1, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022439620006480254, 0.002360318001592532, 0.0028923779991600895, 0.004549551000309293, 13, 2, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022439620006480254, 0.004310416001317208, 0.00461164300031669, 0.004713246000392246, 13, 3, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022439620006480254, 0.0049137209989567054, 0.0056325580007978715, 0.0030942079993110383, 13, 5, 2, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022439620006480254, 0.003379734998816275, 0.0033996830006799428, 0.0028560810005728854, 13, 6, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010496961000171723, 0.011967119000473758, 0.011410340999645996, 0.01788289100113616, 20, 1, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010496961000171723, 0.020528357999864966, 0.020948592999047833, 0.01791674899868667, 20, 2, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010496961000171723, 0.024870069000826334, 0.023903768000309356, 0.01781008599937195, 20, 3, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010496961000171723, 0.03025487900049484, 0.027893053000298096, 0.01968018200022925, 20, 4, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010496961000171723, 0.031370282000352745, 0.03353511699970113, 0.05378606799968111, 20, 5, 1, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.00622338700122782, 0.06141469300018798, 0.054652515000270796, 0.03250097100135463, 25, 3, 3, 3, 3
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.00622338700122782, 0.08544090900068113, 0.07246955499977048, 0.04731745800017961, 25, 8, 5, 5, 5
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.00622338700122782, 0.04569150300085312, 0.03955158600001596, 0.021596324999336503, 25, 10, 2, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.00622338700122782, 0.06095702899983735, 0.05262321700138273, 0.0392429590010579, 25, 14, 4, 4, 4
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.032220889999734936, 0.5124832459987374, 0.4279096019999997, 0.48713890200087917, 47, 19, 19, 19, 19
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.032220889999734936, 0.29554255299990473, 0.28324797399909585, 0.5059625499998219, 47, 21, 2, 14, 13
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.032220889999734936, 0.5000089429995569, 0.4712826520008093, 0.563397949001228, 47, 34, 13, 18, 17
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05220089300019026, 0.2025991200007411, 0.17470002099980775, 0.06577767599992512, 29, 1, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05220089300019026, 0.1948420389999228, 0.17153977900125028, 0.06599019799978123, 29, 2, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05220089300019026, 0.49603466000007757, 0.4453044290003163, 0.06780780400004005, 29, 4, 2, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05220089300019026, 0.3064770770015457, 0.2899823150000884, 0.06544812200081651, 29, 5, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05220089300019026, 0.3201195830006327, 0.28333313099938096, 0.0695735750014137, 29, 6, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05295544299951871, 0.19616846600001736, 0.15920920800090244, 0.04081596500145679, 32, 1, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05295544299951871, 0.20180722799887008, 0.16363965200071107, 0.03470632199969259, 32, 2, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05019211000035284, 0.20477704899894889, 0.19387709100010397, 0.05191664599988144, 32, 1, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05019211000035284, 0.23982755499855557, 0.16978404000110459, 0.03420587899927341, 32, 2, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.21163803300078143, 1.372859139000866, 0.6048031619993708, 0.019918201000109548, 25, 1, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.21163803300078143, 1.2365010760004225, 0.4844224300013593, 0.014829877000011038, 25, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.12495290900005784, 0.4607538449999993, 0.3156124870001804, 0.017860926998764626, 22, 1, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.12495290900005784, 0.41099306300020544, 0.3093452230004914, 0.01414250100060599, 22, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.12495290900005784, 0.8059275579998939, 0.6662000479991548, 0.024469347001286224, 22, 3, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.12495290900005784, 0.9435078620008426, 0.798355144001107, 0.029979633998664212, 22, 4, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.12495290900005784, 0.47133139399920765, 0.3789277920004679, 1.1758294200008095, 22, 5, 1, 4, 4
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.011275803999524214, 0.009874127999864868, 0.00945651199981512, 0.016835622000144213, 16, 1, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.011275803999524214, 0.01267969400032598, 0.01216714700058219, 0.01742257999831054, 16, 2, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.011275803999524214, 0.020780791999641224, 0.019507274999341462, 0.018060238000543904, 16, 3, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.011275803999524214, 0.019315998999445583, 0.01768793600058416, 0.01846513700002106, 16, 4, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.011275803999524214, 0.02274765700167336, 0.02242151400059811, 0.021259114000713453, 16, 5, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.011928727000849904, 0.013773570000921609, 0.01316045900057361, 0.024698335999346455, 18, 1, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.011928727000849904, 0.025698336999994353, 0.023859954000727157, 0.020325539000623394, 18, 2, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.011928727000849904, 0.0287256179999531, 0.028410336999513675, 0.020435647000340396, 18, 3, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.011928727000849904, 0.028680158000497613, 0.02802261000033468, 0.022379387000910356, 18, 4, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.011928727000849904, 0.02740095800072595, 0.02698868900006346, 0.019990073000371922, 18, 5, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.771276760999172, 257.3301473219999, 11.635547906000284, 0.007732970998404198, 15, 1, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.771276760999172, 85.7973948509989, 19.984958969000218, 0.0072614630007592496, 15, 2, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.771276760999172, 277.0058000129993, 40.855109516000084, 0.007957850999446237, 15, 3, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.771276760999172, 264.20723896399977, 51.29615143900082, 0.010596758000247064, 15, 4, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 12.771276760999172, 297.5573029569987, 47.55982244000006, 0.011377807999451761, 15, 5, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.025248469999496592, 0.04682799299916951, 0.03543873799935682, 0.006017943000188097, 15, 1, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.025248469999496592, 0.05410485200081894, 0.05359674500141409, 0.0062293310002132785, 15, 2, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.025248469999496592, 0.08780095400106802, 0.07992173300044669, 0.006521371000417275, 15, 3, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.025248469999496592, 0.1146113630002219, 0.10231425500023761, 0.007460455999535043, 15, 4, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.025248469999496592, 0.10282238800027699, 0.09191305700005614, 0.009201077000398072, 15, 5, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0024163649995898595, 0.0028060519998689415, 0.0029440260004776064, 0.0032615830004942836, 13, 1, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0024163649995898595, 0.0021809100016980665, 0.0023443469999619992, 0.0049484120008855825, 13, 2, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0024163649995898595, 0.004500373999690055, 0.004052369999044458, 0.005030197000451153, 13, 3, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0024163649995898595, 0.004839151000851416, 0.005136526999194757, 0.003385563000847469, 13, 5, 2, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0024163649995898595, 0.003349288999743294, 0.0035986919992865296, 0.0032014209991757525, 13, 6, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010766407998744398, 0.01154536099966208, 0.01083476699932362, 0.017620744998566806, 20, 1, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010766407998744398, 0.020030626999869128, 0.019092346999968868, 0.0172741499991389, 20, 2, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010766407998744398, 0.024085189999823342, 0.027614628999799606, 0.019702530998984003, 20, 3, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010766407998744398, 0.030548558999726083, 0.028692297000816325, 0.019749673998376238, 20, 4, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.010766407998744398, 0.0324081840008148, 0.03063737099910213, 0.05207512499873701, 20, 5, 1, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.009581117999914568, 0.06724254400069185, 0.053083540999068646, 0.03297729600126331, 25, 3, 3, 3, 3
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.009581117999914568, 0.08376296200003708, 0.07130882199999178, 0.04595882700050424, 25, 8, 5, 5, 5
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.009581117999914568, 0.044038142999852425, 0.03794605000075535, 0.02119133199994394, 25, 10, 2, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.009581117999914568, 0.06065886599935766, 0.05050456800017855, 0.03681985299954249, 25, 14, 4, 4, 4
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.0255026690010709, 0.49033596700064663, 0.43356780300018727, 0.48071019899907697, 47, 19, 19, 19, 19
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.0255026690010709, 0.291323037001348, 0.2813352280008985, 0.5244233470002655, 47, 21, 2, 14, 13
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.0255026690010709, 0.4977071909997903, 0.49890268000126525, 0.567498059999707, 47, 34, 13, 18, 17
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05712277900056506, 0.2219619169991347, 0.17048931199860817, 0.06143519799843489, 29, 1, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05712277900056506, 0.19589029000053415, 0.1749376370007667, 0.0635985310000251, 29, 2, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05712277900056506, 0.49427270399974077, 0.4388865729997633, 0.06283383700065315, 29, 4, 2, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05712277900056506, 0.3100895129991841, 0.2733949670000584, 0.06390459100111912, 29, 5, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.05712277900056506, 0.32405016200027603, 0.27973045200087654, 0.06425943499925779, 29, 6, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04956628400032059, 0.19084294800086354, 0.15396184100063692, 0.040561362000516965, 32, 1, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04956628400032059, 0.1898071039995557, 0.15217275000031805, 0.03347610200034978, 32, 2, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.053181990999291884, 0.19241613899976073, 0.16116488400075468, 0.04238069600069139, 32, 1, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.053181990999291884, 0.1951808580015495, 0.1652009489989723, 0.03704587500033085, 32, 2, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.2074656810000306, 1.4756270409998251, 0.7435722660011379, 0.023363079999398906, 25, 1, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.2074656810000306, 1.3063749129996722, 0.5397484529985377, 0.016793394001069828, 25, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.1432464509998681, 0.4394994399990537, 0.3158694249996188, 0.01720288099932077, 22, 1, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.1432464509998681, 0.443225576000259, 0.3195341650007322, 0.014126444999419618, 22, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.1432464509998681, 0.8568837149996398, 0.7085148879996268, 0.030524784000590444, 22, 3, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.1432464509998681, 0.9955653690012696, 0.826525982000021, 0.028858658000899595, 22, 4, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.1432464509998681, 0.4678761389986903, 0.37991304699971806, 1.1144027289992664, 22, 5, 1, 4, 4
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.0102109389990801, 0.010075816000608029, 0.009843715000897646, 0.017563335000886582, 16, 1, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.0102109389990801, 0.013190563999160076, 0.012520006999693578, 0.018436903999827337, 16, 2, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.0102109389990801, 0.021954091000225162, 0.020856697999988683, 0.019122438001431874, 16, 3, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.0102109389990801, 0.018647441000211984, 0.018499788999179145, 0.022411392001231434, 16, 4, 1, 1, 1
original_aag_re.pickle, 268, 324, 205, 240, 0, 0.0102109389990801, 0.0276648250001017, 0.027647078000882175, 0.027787171999079874, 16, 5, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.016245195000010426, 0.014106709999396116, 0.0249103419992025, 18, 1, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.023726694000288262, 0.023168153000369784, 0.02110978000018804, 18, 2, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.028882894999696873, 0.028234113999133115, 0.02042893200086837, 18, 3, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.028766243000063696, 0.027184855000086827, 0.02222457000061695, 18, 4, 1, 1, 1
re_aag.pickle, 316, 469, 218, 297, 0, 0.015205141000478761, 0.027964975999566377, 0.02896376199896622, 0.019620392999058822, 18, 5, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 260.8517542180016, 11.716220554000756, 0.008437765998678515, 15, 1, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 83.35831391799911, 20.441471818001446, 0.007137549999242765, 15, 2, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 268.22463025900106, 40.53430533000028, 0.006830627000454115, 15, 3, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 255.37657427500017, 50.65352223300033, 0.008846794999044505, 15, 4, 1, 1, 1
synthetic_large.pickle, 284932, 947258, 110, 142, 0, 13.647702501999447, 291.2495068199987, 49.987605373000406, 0.011764824999772827, 15, 5, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.046514817000570474, 0.03831919999902311, 0.00591240799985826, 15, 1, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.0565675050002028, 0.05409671799861826, 0.005713696000384516, 15, 2, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.08387745700019877, 0.07930934400064871, 0.005581385999903432, 15, 3, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.11265597400051774, 0.1102892230010184, 0.007493607001379132, 15, 4, 1, 1, 1
synthetic_medium.pickle, 802, 1763, 110, 142, 0, 0.02572666299965931, 0.09976669100069557, 0.0958602749997226, 0.00916817799952696, 15, 5, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.002790201999232522, 0.0025178750001941808, 0.0025653409993537934, 13, 1, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.0024402560011367314, 0.0021373870004026685, 0.00593320600091829, 13, 2, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.004217374000290874, 0.004525389000264113, 0.004756967000503209, 13, 3, 1, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.005232137998973485, 0.004960110998581513, 0.003105537000010372, 13, 5, 2, 1, 1
synthetic_small.pickle, 60, 75, 53, 59, 0, 0.0022138290005386807, 0.0033744630000001052, 0.003954215999328881, 0.002922084000601899, 13, 6, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.011148625999339856, 0.011120610000943998, 0.017548854999404284, 20, 1, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.021398578999651363, 0.01976972500051488, 0.017607961000976502, 20, 2, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.025161785999443964, 0.024353639000764815, 0.018341785998927662, 20, 3, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.029304768000656622, 0.02852339099990786, 0.020019169998704456, 20, 4, 1, 1, 1
toy_input.pickle, 305, 381, 188, 254, 0, 0.011537524000232224, 0.03169698999954562, 0.031175150999843027, 0.05360032600037812, 20, 5, 1, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.06287707699993916, 0.054537836000235984, 0.03197267599898623, 25, 3, 3, 3, 3
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.08173012000042945, 0.07195028100068157, 0.04602260899991961, 25, 8, 5, 5, 5
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.04477555000084976, 0.03861312200024258, 0.02100170099947718, 25, 10, 2, 2, 2
1_pulp_and_paper_input.pickle, 371, 298, 77, 85, 0, 0.008820050999929663, 0.05794504400000733, 0.05020803200022783, 0.03795244699904288, 25, 14, 4, 4, 4
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.502305707999767, 0.43978004199925635, 0.4854700449977827, 47, 19, 19, 19, 19
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.29822572900047817, 0.28545033400041575, 0.5159003770004347, 47, 21, 2, 14, 13
2_vehicle_assembly_input.pickle, 1019, 2267, 95, 167, 0, 0.025293025999417296, 0.5085730569990119, 0.45743800700074644, 0.5458562710009573, 47, 34, 13, 18, 17
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.2003001180000865, 0.17422986699966714, 0.06179686399991624, 29, 1, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.19391510199966433, 0.16910441999971226, 0.06470170200009306, 29, 2, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.5011922039993806, 0.44793052499881014, 0.06578593300037028, 29, 4, 2, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.31494951999957266, 0.2857142559987551, 0.06623445500008529, 29, 5, 1, 1, 1
aag_1_Aug2019.pickle, 1576, 3851, 401, 806, 0, 0.04623401299977559, 0.32511579200036067, 0.2934813980009494, 0.06631990599998971, 29, 6, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05749227599881124, 0.18866349600102694, 0.1615656769990892, 0.04278881900063425, 32, 1, 1, 1, 1
aag_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.05749227599881124, 0.19175881199953437, 0.15981700500014995, 0.035614944999906584, 32, 2, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04874627800018061, 0.19276300899946364, 0.1600613999999041, 0.043001330999686616, 32, 1, 1, 1, 1
aag_out_29Jul2019.pickle, 1765, 4202, 430, 909, 0, 0.04874627800018061, 0.19129998000062187, 0.1619042949987488, 0.03528569599984621, 32, 2, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.1913864870002726, 1.3982315230005042, 0.6222108539986948, 0.021053728998595034, 25, 1, 1, 1, 1
aag_test.pickle, 8021, 19417, 203, 346, 0, 0.1913864870002726, 1.2664615000012418, 0.4737790670005779, 0.013893012999687926, 25, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.42271557800086157, 0.30235968099987076, 0.01717237899902102, 22, 1, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.3982630699993024, 0.31807296099941595, 0.014193302000421681, 22, 2, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.7904882070015447, 0.6456731170001149, 0.023132258000259753, 22, 3, 1, 1, 1
input_159.pickle, 4153, 8833, 226, 357, 0, 0.10701060800056439, 0.9190112270007376, 0.7856834560006973, 0.029380838001088705, 22, 4, 1, 1, 1
